0.000000 0 0 0 0 -5 0 0 0 -1217536853
0.100000 1 0 0 0 -5 0 0 0 -1217445532
0.200000 2 0 0 0 -5 0 0 0 -1217536853
0.300000 3 1 0 0 -5 0 0 0 -1217536853
0.400000 2 2 0 0 -5 0 0 0 1067553169
0.500000 1 3 0 0 -5 0 0 0 1067553169
0.600000 0 4 0 0 -5 0 0 0 1067553169
0.700000 0 5 0 0 -5 0 0 0 1067553169
0.800000 0 5 0 0 -5 0 0 0 -1217536853
0.900000 0 6 0 0 -5 0 0 0 1067553169
1.000000 0 6 0 0 -5 0 0 0 1067553169
1.100000 0 6 0 0 -5 -10 0 0 -1217536853
1.200000 0 6 0 0 -5 -10 0 0 -1217445532
1.300000 0 6 0 0 -5 -10 0 0 -1217445532
1.400000 0 6 0 0 -5 -10 0 0 -1217445532
1.500000 0 6 0 0 -5 -10 0 0 -1217445532
1.600000 0 6 0 0 -5 -10 0 0 -1217445532
1.700000 0 6 0 0 -5 -10 0 0 -1217445532
1.800000 0 6 0 0 -5 -10 0 0 -1217445532
1.900000 0 6 0 0 -5 -10 0 0 -1217445532
2.000000 2 6 0 0 -5 -10 0 0 1076035584
2.100000 2 6 0 0 -5 -10 0 0 -1217445532
2.200000 2 6 0 0 -5 -10 0 0 -1217445532
2.300000 2 6 0 0 -5 -10 0 0 -1217445532
2.400000 29 6 0 0 -5 -10 0 0 -1217445532
2.500000 29 6 0 0 -5 -10 0 0 -1217445532
2.600000 29 6 0 0 -5 -10 0 0 -1217445532
2.700000 29 6 0 0 -5 -10 0 0 -1217445532
2.800000 31 6 0 0 -5 -10 0 0 -1217536853
2.900000 31 6 0 0 -5 -10 0 0 -1217445532
3.000000 31 6 0 0 -5 -10 0 0 -1217445532
3.100000 31 6 0 0 -5 -10 0 0 -1217445532
3.200000 31 6 0 0 -5 -10 0 0 -1217445532
3.300000 31 6 0 0 -5 -10 0 0 -1217445532
3.400000 31 6 0 0 -5 -10 0 0 -1217445532
3.500000 32 6 0 0 -5 -10 0 0 -1217536853
3.600000 32 6 0 0 -5 -10 0 0 -1217445532
3.700000 32 6 0 0 -5 -10 0 0 -1217445532
3.800000 32 6 0 0 -5 -10 0 0 -1217445532
3.900000 32 6 0 0 -5 -10 0 0 -1217445532
4.000000 32 6 0 0 -5 -10 0 0 -1217445532
4.100000 31 7 0 0 -5 0 0 0 -1217536853
4.200000 31 7 0 0 -5 0 0 0 1067553169
4.300000 30 8 0 0 -5 0 0 0 1067553169
4.400000 30 9 0 0 -5 0 0 0 -1217536853
4.500000 29 10 0 0 -5 0 0 0 1067553169
4.600000 28 11 0 0 -5 0 0 0 1067553169
4.700000 27 12 0 0 -5 0 0 0 1067553169
4.800000 26 13 0 0 -5 0 0 0 1067553169
4.900000 26 14 0 0 -5 0 0 0 -1217536853
5.000000 25 15 0 0 -5 0 0 0 1067553169
5.100000 24 16 0 0 -5 0 0 0 1067553169
5.200000 23 17 0 0 -5 0 0 0 1067553169
5.300000 23 18 0 0 -5 0 0 0 1067553169
5.400000 22 19 0 0 -5 0 0 0 1067553169
5.500000 22 20 0 0 -5 0 0 0 -1217536853
5.600000 22 21 0 0 -5 0 0 0 1067553169
5.700000 21 22 0 0 -5 0 0 0 1067553169
5.800000 20 23 0 0 -5 0 0 0 1067553169
5.900000 19 24 0 0 -5 0 0 0 1067553169
6.000000 20 24 0 0 -5 0 0 0 -1217536853
6.100000 19 25 0 0 -5 0 0 0 1067553169
6.200000 18 26 0 0 -5 0 0 0 1067553169
6.300000 17 27 0 0 -5 0 0 0 1067553169
6.400000 15 29 0 0 -5 0 0 0 1067553169
6.500000 14 30 0 0 -5 0 0 0 1067553169
6.600000 14 23 -10 2 -5 0 1 0 1067553169
6.700000 14 15 -10 4 -5 0 7 0 1067553169
6.800000 15 7 -10 6 -5 0 13 0 1067553169
6.900000 14 0 -10 8 -5 0 15 0 1067553169
7.000000 14 0 -10 5 -5 0 16 0 -1217634984
7.100000 13 0 -10 2 -5 0 17 0 -1217532667
7.200000 12 0 -10 0 -5 0 19 0 -1217634984
7.300000 13 0 -10 0 -5 0 20 0 -1217536853
7.400000 13 0 -10 0 -5 0 20 0 -1217634984
7.500000 14 0 -10 0 -5 0 20 0 1067553169
7.600000 13 1 0 0 0 0 20 0 1067553169
7.700000 12 2 0 0 0 0 20 0 1067553169
7.800000 12 3 0 0 0 0 20 0 1067553169
7.900000 11 4 0 0 0 0 20 0 1067553169
8.000000 10 5 0 0 0 0 20 0 1067553169
8.100000 9 6 0 0 0 0 20 0 1067553169
8.200000 8 7 0 0 0 0 20 0 1067553169
8.300000 7 8 0 0 0 0 20 0 1067553169
8.400000 6 9 0 0 0 0 20 0 1067553169
8.500000 6 10 0 0 0 0 20 0 1067553169
8.600000 6 11 0 0 0 0 20 0 1067553169
8.700000 6 12 0 0 0 0 20 0 -1217536853
8.800000 6 13 0 0 0 0 20 0 1067553169
8.900000 7 14 0 0 0 0 20 0 -1217536853
9.000000 7 14 0 0 0 0 20 0 -1217445532
9.100000 6 15 0 0 0 0 20 0 1067553169
9.200000 5 16 0 0 0 0 20 0 1067553169
9.300000 4 17 0 0 0 0 20 0 1067553169
9.400000 3 18 0 0 0 0 20 0 1067553169
9.500000 2 19 0 0 0 0 20 0 1067553169
9.600000 1 21 0 0 0 0 20 0 1067553169
9.700000 0 22 0 0 0 0 20 0 1067553169
9.800000 0 23 0 0 0 0 20 0 1067553169
9.900000 1 24 0 0 0 0 20 0 -1217536853
10.000000 1 24 0 0 0 0 20 0 1067553169
10.100000 23 25 0 0 0 0 0 0 1067553169
10.200000 24 26 0 0 0 0 0 0 -1217536853
10.300000 24 26 0 0 0 0 0 0 1067553169
10.400000 23 27 0 0 0 0 0 0 1067553169
10.500000 23 28 0 0 0 0 0 0 1067553169
10.600000 23 29 0 0 0 0 0 0 1067553169
10.700000 23 30 0 0 0 0 0 0 1067553169
10.800000 23 30 0 0 0 0 0 0 -1217445532
10.900000 23 31 0 0 0 0 0 0 -1217536853
11.000000 23 32 0 0 0 0 0 0 -1217536853
11.100000 21 34 0 0 0 0 0 0 1067553169
11.200000 20 35 0 0 0 0 0 0 1067553169
11.300000 19 36 0 0 0 0 0 0 1067553169
11.400000 20 36 0 0 0 0 0 0 -1217536853
11.500000 20 38 0 0 0 0 0 0 -1217536853
11.600000 20 38 0 0 0 0 0 0 1067553169
11.700000 19 39 0 0 0 0 0 0 1067553169
11.800000 18 40 0 0 0 0 0 0 1067553169
11.900000 17 41 0 0 0 0 0 0 1067553169
12.000000 17 42 0 0 0 0 0 0 -1217536853
12.100000 16 44 0 0 0 0 0 0 1067553169
12.200000 15 45 0 0 0 0 0 0 1067553169
12.300000 14 46 0 0 0 0 0 0 1067553169
12.400000 14 47 0 0 0 0 0 0 -1217536853
12.500000 14 48 0 0 0 0 0 0 1067553169
12.600000 13 49 0 0 0 0 0 0 1067553169
12.700000 13 50 0 0 0 0 0 0 -1217536853
12.800000 13 50 0 0 0 0 0 0 1067553169
12.900000 12 51 0 0 0 0 0 0 1067553169
13.000000 13 52 0 0 0 0 0 0 -1217536853
13.100000 11 54 0 0 0 0 0 0 1067553169
13.200000 10 55 0 0 0 0 0 0 1067553169
13.300000 9 56 0 0 0 0 0 0 1067553169
13.400000 9 57 0 0 0 0 0 0 1067553169
13.500000 10 57 0 0 0 0 0 0 -1217536853
13.600000 10 58 0 0 0 0 0 0 -1217536853
13.700000 10 59 0 0 0 0 0 0 1067553169
13.800000 9 60 0 0 0 0 0 0 1067553169
13.900000 8 61 0 0 0 0 0 0 1067553169
14.000000 7 62 0 0 0 0 0 0 1067553169
14.100000 8 55 -10 1 0 0 0 0 -1217536853
14.200000 7 48 -10 1 0 0 4 1 -1217532667
14.300000 8 41 -10 0 0 0 7 4 -1217532667
14.400000 7 34 -10 0 0 0 8 7 -1217532667
14.500000 6 27 -10 1 0 0 12 7 -1217532667
14.600000 5 20 -10 0 0 0 15 9 -1217532667
14.700000 5 12 -10 2 0 0 18 9 1067553169
14.800000 4 5 -10 3 0 0 21 9 1067553169
14.900000 3 0 -10 2 0 0 23 10 -1217532667
15.000000 1 0 -10 0 0 0 25 7 1067553169
15.100000 2 0 0 0 -5 0 27 4 -1217532667
15.200000 2 1 0 0 -5 0 29 1 -1217532667
15.300000 1 2 0 0 -5 0 29 0 -1217634984
15.400000 1 2 0 0 -5 0 29 0 1067553169
15.500000 0 3 0 0 -5 0 29 0 1067553169
15.600000 0 4 0 0 -5 0 29 0 1067553169
15.700000 2 4 0 0 -5 0 29 0 -1217536853
15.800000 2 4 0 0 -5 0 29 0 1067553169
15.900000 1 5 0 0 -5 0 29 0 1067553169
16.000000 2 5 0 0 -5 0 29 0 -1217536853
16.100000 2 6 0 0 -5 0 29 0 -1217536853
16.200000 3 6 0 0 -5 0 29 0 -1217536853
16.300000 3 6 0 0 -5 0 29 0 -1217536853
16.400000 4 6 0 0 -5 0 29 0 -1217536853
16.500000 3 7 0 0 -5 0 29 0 -1217536853
16.600000 3 7 0 0 -5 0 29 0 1067553169
16.700000 2 8 0 0 -5 0 29 0 1067553169
16.800000 0 10 0 0 -5 0 29 0 1067553169
16.900000 0 10 0 0 -5 0 29 0 -1217445532
17.000000 1 11 0 0 -5 0 29 0 -1217536853
17.100000 0 12 0 0 -5 0 29 0 1067553169
17.200000 0 13 0 0 -5 0 29 0 1067553169
17.300000 0 14 0 0 -5 0 29 0 1067553169
17.400000 0 15 0 0 -5 0 29 0 1067553169
17.500000 1 15 0 0 -5 0 29 0 -1217536853
17.600000 0 16 0 0 -5 0 29 0 1067553169
17.700000 22 17 0 0 -5 0 0 0 1067553169
17.800000 21 18 0 0 -5 0 0 0 1067553169
17.900000 20 19 0 0 -5 0 0 0 1067553169
18.000000 20 20 0 0 -5 0 0 0 -1217536853
18.100000 19 21 0 0 -5 0 0 0 -1217536853
18.200000 20 21 0 0 -5 0 0 0 -1217536853
18.300000 20 22 0 0 -5 0 0 0 1067553169
18.400000 20 23 0 0 -5 0 0 0 1067553169
18.500000 21 24 0 0 -5 0 0 0 -1217536853
18.600000 21 25 0 0 -5 0 0 0 1067553169
18.700000 20 26 0 0 -5 0 0 0 1067553169
18.800000 20 27 0 0 -5 0 0 0 -1217536853
18.900000 20 28 0 0 -5 0 0 0 -1217536853
19.000000 19 29 0 0 -5 0 0 0 1067553169
19.100000 20 29 0 0 -5 0 0 0 -1217536853
19.200000 19 30 0 0 -5 0 0 0 -1217536853
19.300000 19 30 0 0 -5 0 0 0 1067553169
19.400000 18 31 0 0 -5 0 0 0 1067553169
19.500000 19 32 0 0 -5 0 0 0 -1217536853
19.600000 18 33 0 0 -5 0 0 0 1067553169
19.700000 18 34 0 0 -5 0 0 0 -1217536853
19.800000 17 35 0 0 -5 0 0 0 1067553169
19.900000 16 36 0 0 -5 0 0 0 1067553169
20.000000 16 37 0 0 -5 0 0 0 1067553169
20.100000 18 38 0 0 -5 0 0 0 -1217536853
20.200000 18 38 0 0 -5 0 0 0 1067553169
20.300000 19 39 0 0 -5 0 0 0 -1217536853
20.400000 18 40 0 0 -5 0 0 0 1067553169
20.500000 18 40 0 0 -5 0 0 0 -1217445532
20.600000 17 41 0 0 -5 0 0 0 1067553169
20.700000 17 42 0 0 -5 0 0 0 -1217536853
20.800000 16 43 0 0 -5 0 0 0 1067553169
20.900000 15 44 0 0 -5 0 0 0 1067553169
21.000000 15 45 0 0 -5 0 0 0 -1217536853
21.100000 14 46 0 0 -5 0 0 0 1067553169
21.200000 13 47 0 0 -5 0 0 0 1067553169
21.300000 12 48 0 0 -5 0 0 0 1067553169
21.400000 14 49 0 0 -5 0 0 0 -1217536853
21.500000 14 49 0 0 -5 0 0 0 -1217535632
21.600000 15 49 0 0 -5 0 0 0 -1217536853
21.700000 15 49 0 0 -5 0 0 0 -1217445532
21.800000 16 49 0 0 -5 0 0 0 -1217536853
21.900000 17 49 0 0 -5 0 0 0 -1217536853
22.000000 16 50 0 0 -5 0 0 0 -1217536853
22.100000 15 51 0 0 -5 0 0 0 1067553169
22.200000 15 51 0 0 -5 0 0 0 -1217445532
22.300000 14 52 0 0 -5 0 0 0 1067553169
22.400000 13 53 0 0 -5 0 0 0 1067553169
22.500000 12 54 0 0 0 0 0 0 -1217445532
22.600000 12 55 0 0 0 0 0 0 -1217536853
22.700000 11 56 0 0 0 0 0 0 1067553169
22.800000 10 58 0 0 0 0 0 0 1067553169
22.900000 9 59 0 0 0 0 0 0 1067553169
23.000000 8 60 0 0 0 0 0 0 1067553169
23.100000 8 60 0 0 0 0 0 0 -1217445532
23.200000 8 61 0 0 0 0 0 0 -1217536853
23.300000 7 62 0 0 0 0 0 0 -1217536853
23.400000 8 62 0 0 0 0 0 0 -1217536853
23.500000 8 62 0 0 0 0 0 0 1067553169
23.600000 10 63 0 0 0 0 0 0 -1217536853
23.700000 10 63 0 0 0 0 0 0 -1217445532
23.800000 11 63 0 0 0 0 0 0 -1217536853
23.900000 11 63 0 0 0 0 0 0 1067553169
24.000000 10 64 0 0 0 0 0 0 1067553169
24.100000 9 65 0 0 0 0 0 0 1067553169
24.200000 10 66 0 0 0 0 0 0 -1217536853
24.300000 9 67 0 0 0 0 0 0 1067553169
24.400000 8 68 0 0 0 0 0 0 1067553169
24.500000 7 69 0 0 0 0 0 0 1077936128
