10.500000 37 9 0 0 0
10.600000 37 10 0 0 0
10.700000 36 11 0 0 0
10.800000 35 13 0 0 0
10.900000 34 14 0 0 0
11.000000 34 14 0 0 0
11.100000 34 14 0 0 0
11.200000 34 15 0 0 0
11.300000 33 17 0 0 0
11.400000 33 17 0 0 0
11.500000 33 17 0 0 0
11.600000 32 18 0 0 0
11.700000 31 19 0 0 0
11.800000 29 21 0 0 0
11.900000 29 22 0 0 0
12.000000 29 23 0 0 0
12.100000 29 24 0 0 0
12.200000 28 25 0 0 0
12.300000 26 27 0 0 0
12.400000 25 28 0 0 0
12.500000 25 29 0 0 0
12.600000 24 30 0 0 0
12.700000 26 30 0 0 0
12.800000 25 31 0 0 0
12.900000 24 32 0 0 0
13.000000 23 33 0 0 0
13.100000 22 34 0 0 0
13.200000 21 35 0 0 0
13.300000 19 37 0 0 0
13.400000 19 38 0 0 0
13.500000 19 39 0 0 0
13.600000 19 39 0 0 0
13.700000 20 39 0 0 0
13.800000 18 41 0 0 0
13.900000 17 42 0 0 0
14.000000 16 43 0 0 0
14.100000 15 36 20 0 0
14.200000 16 29 20 2 0
14.300000 14 23 20 4 0
14.400000 14 16 20 6 0
14.500000 13 9 20 7 0
14.600000 13 2 20 12 0
14.700000 12 0 20 15 0
14.800000 10 0 20 15 0
14.900000 9 0 20 14 0
15.000000 8 0 20 13 0
15.100000 8 1 0 12 -5
15.200000 8 1 0 11 -5
15.300000 7 2 0 10 -5
15.400000 7 3 0 9 -5
15.500000 6 4 0 9 -5
15.600000 7 4 0 8 -5
15.700000 7 4 0 7 -5
15.800000 5 6 0 6 -5
15.900000 4 7 0 5 -5
16.000000 4 8 0 4 -5
16.100000 4 9 0 3 -5
16.200000 3 10 0 3 -5
16.300000 3 10 0 2 -5
16.400000 4 11 0 1 -5
16.500000 4 11 0 1 -5
16.600000 4 11 0 0 -5
16.700000 4 12 0 0 -5
16.800000 5 12 0 0 -5
16.900000 5 12 0 0 -5
17.000000 6 12 0 0 -5
17.100000 6 12 0 0 -5
17.200000 7 12 0 0 -5
17.300000 6 13 0 0 -5
17.400000 6 13 0 0 -5
17.500000 5 14 0 0 -5
17.600000 4 15 0 0 -5
17.700000 3 16 0 0 -5
17.800000 1 18 0 0 -5
17.900000 29 19 0 0 -5
18.000000 28 20 0 0 -5
18.100000 27 21 0 0 -5
18.200000 26 22 0 0 -5
18.300000 24 24 0 0 -5
18.400000 23 25 0 0 -5
18.500000 22 26 0 0 -5
18.600000 21 27 0 0 -5
18.700000 21 28 0 0 -5
18.800000 19 30 0 0 -5
18.900000 18 31 0 0 -5
19.000000 18 32 0 0 -5
19.100000 20 32 0 0 -5
19.200000 20 32 0 0 -5
19.300000 20 32 0 0 -5
19.400000 20 33 0 0 -5
19.500000 20 33 0 0 -5
19.600000 20 33 0 0 -5
19.700000 19 34 0 0 -5
19.800000 17 36 0 0 -5
19.900000 16 37 0 0 -5
20.000000 15 38 0 0 -5
20.100000 16 39 0 0 -5
20.200000 15 40 0 0 -5
20.300000 13 42 0 0 -5
20.400000 12 43 0 0 -5
20.500000 11 44 0 0 -5
20.600000 10 45 0 0 -5
20.700000 10 46 0 0 -5
20.800000 8 48 0 0 -5
20.900000 7 49 0 0 -5
21.000000 6 50 0 0 -5
21.100000 5 51 0 0 -5
21.200000 5 52 0 0 -5
21.300000 3 54 0 0 -5
21.400000 3 55 0 0 -5
21.500000 4 56 0 0 -5
21.600000 3 57 0 0 -5
21.700000 4 58 0 0 -5
21.800000 3 60 0 0 -5
21.900000 4 60 0 0 -5
22.000000 4 60 0 0 -5
22.100000 4 60 0 0 -5
22.200000 5 60 0 0 -5
22.300000 3 62 0 0 -5
22.400000 2 63 0 0 -5
22.500000 1 63 0 0 0
22.600000 0 64 0 0 0
22.700000 0 65 0 0 0
22.800000 0 65 0 0 0
22.900000 0 65 0 0 0
23.000000 0 65 0 0 0
23.100000 0 65 0 0 0
23.200000 0 65 0 0 0
23.300000 0 65 0 0 0
23.400000 0 65 0 0 0
23.500000 0 66 0 0 0
23.600000 0 66 0 0 0
23.700000 0 66 0 0 0
23.800000 0 66 0 0 0
23.900000 0 66 0 0 0
24.000000 0 66 0 0 0
24.100000 0 66 0 0 0
24.200000 0 66 0 0 0
24.300000 0 66 0 0 0
24.400000 0 67 0 0 0
24.500000 0 67 0 0 0
24.600000 0 67 0 0 0
24.700000 28 67 0 0 0
24.800000 27 68 0 0 0
24.900000 27 68 0 0 0
25.000000 27 68 0 0 0
25.100000 27 69 0 0 0
25.200000 26 70 0 0 0
25.300000 26 70 0 0 0
25.400000 25 71 0 0 0
25.500000 24 72 0 0 0
25.600000 24 73 0 0 0
25.700000 22 75 0 0 0
25.800000 21 76 0 0 0
25.900000 20 77 0 0 0
26.000000 19 78 0 0 0
26.100000 18 79 0 0 0
26.200000 18 81 0 0 0
26.300000 18 81 0 0 0
26.400000 18 81 0 0 0
26.500000 18 82 0 0 0
26.600000 19 83 0 0 0
26.700000 18 84 0 0 0
26.800000 19 84 0 0 0
26.900000 18 85 0 0 0
27.000000 17 86 0 0 0
27.100000 17 87 0 0 0
27.200000 15 89 0 0 0
27.300000 14 90 0 0 0
27.400000 13 91 0 0 0
27.500000 12 92 0 0 0
27.600000 11 93 0 0 0
27.700000 9 95 0 0 0
27.800000 8 96 0 0 0
27.900000 7 97 0 0 0
28.000000 6 98 0 0 0
28.100000 5 99 0 0 0
28.200000 3 101 0 0 0
28.300000 3 102 0 0 0
28.400000 2 103 0 0 0
28.500000 1 104 0 0 0
28.600000 0 105 0 0 0
28.700000 0 106 0 0 0
28.800000 0 106 0 0 0
28.900000 0 106 0 0 0
29.000000 0 106 0 0 0
29.100000 0 98 0 5 0
29.200000 0 90 0 7 0
29.300000 0 83 0 10 0
29.400000 0 75 0 16 0
29.500000 0 68 0 18 0
29.600000 0 61 0 21 0
29.700000 0 53 0 23 0
29.800000 0 45 0 27 0
29.900000 0 37 0 30 0
30.000000 0 29 0 30 -5
30.100000 0 29 0 29 -5
30.200000 0 30 0 28 -5
30.300000 0 30 0 27 -5
30.400000 0 30 0 27 -5
30.500000 0 31 0 27 -5
30.600000 0 31 0 26 -5
30.700000 0 31 0 25 -5
30.800000 0 31 0 25 -5
30.900000 0 31 0 24 -5
31.000000 0 31 0 23 -5
31.100000 0 31 0 22 -5
31.200000 0 31 0 21 -5
31.300000 0 32 0 20 -5
31.400000 0 32 0 19 -5
31.500000 0 33 0 18 -5
31.600000 0 33 0 18 -5
31.700000 0 33 0 17 -5
31.800000 0 33 0 16 -5
31.900000 1 33 0 15 -5
32.000000 0 34 0 14 -5
32.100000 0 35 0 13 -5
32.200000 1 35 0 13 -5
32.300000 30 35 0 12 -5
32.400000 30 35 0 11 -5
32.500000 30 35 0 10 -5
32.600000 28 37 0 9 -5
32.700000 28 38 0 8 -5
32.800000 28 39 0 7 -5
32.900000 28 39 0 6 -5
33.000000 28 39 0 5 -5
33.100000 26 41 0 4 -5
33.200000 25 42 0 3 -5
33.300000 24 43 0 2 -5
33.400000 23 44 0 1 -5
33.500000 22 45 0 1 -5
33.600000 21 47 0 0 -5
33.700000 20 48 0 0 -5
33.800000 19 49 0 0 -5
33.900000 19 50 0 0 -5
34.000000 18 51 0 0 -5
34.100000 16 53 0 0 -5
34.200000 16 54 0 0 -5
34.300000 15 55 0 0 -5
34.400000 14 56 0 0 -5
34.500000 14 57 0 0 -5
34.600000 12 59 0 0 -5
34.700000 12 60 0 0 -5
34.800000 11 61 0 0 -5
34.900000 12 61 0 0 -5
35.000000 12 61 0 0 -5
35.100000 12 61 0 0 -5
35.200000 12 62 0 0 -5
35.300000 13 62 0 0 -5
35.400000 14 62 0 0 -5
35.500000 14 62 0 0 -5
35.600000 13 63 0 0 -5
35.700000 12 64 0 0 -5
35.800000 11 65 0 0 -5
35.900000 10 66 0 0 -5
36.000000 9 67 0 0 -5
36.100000 7 69 0 0 -5
36.200000 7 70 0 0 -5
36.300000 7 70 0 0 -5
36.400000 7 70 0 0 -5
36.500000 6 71 0 0 -5
36.600000 4 65 0 3 -5
36.700000 3 58 0 8 -5
36.800000 2 51 0 10 -5
36.900000 2 44 0 11 -5
37.000000 1 37 0 14 -5
37.100000 0 31 0 19 -5
37.200000 0 24 0 22 -5
37.300000 0 16 0 23 -5
37.400000 0 8 0 27 -5
37.500000 0 2 0 27 0
37.600000 0 2 0 26 0
37.700000 1 2 0 27 0
37.800000 1 2 0 26 0
37.900000 1 2 0 25 0
38.000000 2 2 0 24 0
38.100000 2 2 0 23 0
38.200000 2 2 0 22 0
38.300000 2 3 0 21 0
38.400000 0 5 0 20 0
38.500000 1 6 0 19 0
38.600000 1 6 0 19 0
38.700000 1 6 0 18 0
38.800000 1 6 0 17 0
38.900000 0 7 0 16 0
39.000000 1 8 0 15 0
39.100000 0 9 0 14 0
39.200000 0 10 0 13 0
39.300000 0 10 0 13 0
39.400000 0 10 0 12 0
39.500000 0 10 0 11 0
39.600000 0 11 0 10 0
39.700000 0 12 0 9 0
39.800000 0 12 0 8 0
39.900000 32 12 0 7 0
40.000000 30 14 0 6 0
40.100000 29 15 0 5 0
40.200000 29 16 0 5 0
40.300000 28 17 0 4 0
40.400000 29 17 0 3 0
40.500000 29 17 0 3 0
40.600000 30 17 0 2 0
40.700000 30 17 0 1 0
40.800000 31 17 0 0 0
40.900000 31 18 0 0 0
41.000000 32 20 0 0 0
41.100000 31 21 0 0 0
41.200000 30 22 0 0 0
41.300000 29 23 0 0 0
41.400000 28 24 0 0 0
41.500000 26 26 0 0 0
41.600000 26 27 0 0 0
41.700000 25 28 0 0 0
41.800000 25 29 0 0 0
41.900000 25 30 0 0 0
42.000000 23 32 0 0 0
42.100000 24 33 0 0 0
42.200000 25 34 0 0 0
42.300000 26 35 0 0 0
42.400000 25 36 0 0 0
42.500000 23 38 0 0 0
42.600000 25 39 0 0 0
42.700000 25 39 0 0 0
42.800000 25 39 0 0 0
42.900000 25 40 0 0 0
43.000000 25 40 0 0 0
43.100000 24 41 0 0 0
43.200000 24 42 0 0 0
43.300000 23 43 0 0 0
43.400000 22 44 0 0 0
43.500000 23 46 0 0 0
43.600000 25 46 0 0 0
43.700000 25 46 0 0 0
43.800000 26 46 0 0 0
43.900000 26 46 0 0 0
44.000000 26 45 20 0 0
44.100000 26 37 20 2 0
44.200000 27 29 20 6 0
44.300000 28 21 20 7 0
44.400000 28 13 20 10 0
44.500000 26 7 20 15 0
44.600000 25 0 20 16 0
44.700000 25 0 20 15 0
44.800000 25 0 20 14 0
44.900000 27 0 20 14 0
45.000000 27 0 0 13 -5
45.100000 26 1 0 12 -5
45.200000 25 2 0 11 -5
45.300000 24 3 0 10 -5
45.400000 23 4 0 10 -5
45.500000 21 6 0 9 -5
45.600000 22 7 0 8 -5
45.700000 22 7 0 7 -5
45.800000 22 7 0 6 -5
45.900000 21 8 0 6 -5
46.000000 19 10 0 5 -5
46.100000 19 11 0 5 -5
46.200000 19 11 0 5 -5
46.300000 19 11 0 5 -5
46.400000 19 12 0 5 -5
46.500000 18 13 0 4 -5
46.600000 18 13 0 3 -5
46.700000 17 14 0 2 -5
46.800000 16 15 0 1 -5
46.900000 15 16 0 0 -5
47.000000 13 18 0 0 -5
47.100000 12 19 0 0 -5
47.200000 11 20 0 0 -5
47.300000 10 21 0 0 -5
47.400000 43 22 0 0 -5
47.500000 42 23 0 0 -5
47.600000 42 23 0 0 -5
47.700000 42 24 0 0 -5
47.800000 41 25 0 0 -5
47.900000 40 26 0 0 -5
48.000000 39 28 0 0 -5
48.100000 38 29 0 0 -5
48.200000 37 30 0 0 -5
48.300000 36 31 0 0 -5
48.400000 35 32 0 0 -5
48.500000 33 34 0 0 -5
48.600000 33 35 0 0 -5
48.700000 33 35 0 0 -5
48.800000 33 35 0 0 -5
48.900000 32 36 0 0 -5
49.000000 30 38 0 0 -5
49.100000 29 39 0 0 -5
49.200000 28 40 0 0 -5
49.300000 27 41 0 0 -5
49.400000 26 42 0 0 -5
49.500000 24 44 0 0 -5
49.600000 23 45 0 0 -5
49.700000 22 46 0 0 -5
49.800000 21 47 0 0 -5
49.900000 20 48 0 0 -5
50.000000 18 50 0 0 -5
50.100000 17 51 0 0 -5
50.200000 16 52 0 0 -5
50.300000 15 53 0 0 -5
50.400000 14 54 0 0 -5
50.500000 12 56 0 0 -5
50.600000 12 57 0 0 -5
50.700000 12 57 0 0 -5
50.800000 14 57 0 0 -5
50.900000 14 57 0 0 -5
51.000000 13 58 0 0 -5
51.100000 12 59 0 0 -5
51.200000 12 60 0 0 -5
51.300000 11 61 0 0 -5
51.400000 10 62 0 0 -5
51.500000 8 64 0 0 -5
51.600000 7 65 0 0 -5
51.700000 6 66 0 0 -5
51.800000 6 67 0 0 -5
51.900000 5 68 0 0 -5
52.000000 3 70 0 0 -5
52.100000 2 71 0 0 -5
52.200000 1 72 0 0 -5
52.300000 2 73 0 0 -5
52.400000 2 73 0 0 -5
52.500000 1 73 0 0 0
52.600000 2 74 0 0 0
52.700000 2 74 0 0 0
52.800000 2 74 0 0 0
52.900000 1 75 0 0 0
53.000000 0 77 0 0 0
53.100000 0 78 0 0 0
53.200000 0 78 0 0 0
53.300000 0 78 0 0 0
53.400000 0 78 0 0 0
53.500000 2 78 0 0 0
53.600000 3 78 0 0 0
53.700000 2 79 0 0 0
53.800000 2 80 0 0 0
53.900000 1 81 0 0 0
54.000000 0 82 0 0 0
54.100000 0 83 0 0 0
54.200000 0 83 0 0 0
54.300000 0 83 0 0 0
54.400000 0 83 0 0 0
54.500000 0 83 0 0 0
54.600000 0 83 0 0 0
54.700000 0 84 0 0 0
54.800000 0 84 0 0 0
54.900000 0 84 0 0 0
55.000000 0 84 0 0 0
55.100000 0 85 0 0 0
55.200000 29 85 0 0 0
55.300000 28 86 0 0 0
55.400000 28 87 0 0 0
55.500000 28 88 0 0 0
55.600000 27 90 0 0 0
55.700000 27 91 0 0 0
55.800000 27 92 0 0 0
55.900000 27 92 0 0 0
56.000000 27 92 0 0 0
56.100000 26 94 0 0 0
56.200000 26 95 0 0 0
56.300000 26 95 0 0 0
56.400000 26 95 0 0 0
56.500000 26 96 0 0 0
56.600000 25 97 0 0 0
56.700000 25 97 0 0 0
56.800000 24 98 0 0 0
56.900000 26 99 0 0 0
57.000000 26 99 0 0 0
57.100000 26 99 0 0 0
57.200000 27 99 0 0 0
57.300000 27 99 0 0 0
57.400000 27 99 0 0 0
57.500000 28 100 0 0 0
57.600000 27 101 0 0 0
57.700000 28 101 0 0 0
57.800000 30 101 0 0 0
57.900000 30 101 0 0 0
58.000000 30 101 0 0 0
58.100000 30 101 0 0 0
58.200000 30 101 0 0 0
58.300000 29 102 0 0 0
58.400000 29 103 0 0 0
58.500000 28 104 0 0 0
58.600000 29 104 0 0 0
58.700000 28 105 0 0 0
58.800000 27 106 0 0 0
58.900000 26 107 0 0 0
59.000000 25 108 20 0 0
59.100000 23 102 20 3 0
59.200000 22 95 20 6 0
59.300000 23 88 20 9 0
59.400000 22 81 20 11 0
59.500000 21 74 20 16 0
59.600000 19 68 20 19 0
59.700000 18 61 20 22 0
59.800000 18 54 20 25 0
59.900000 17 47 20 26 0
60.000000 17 41 0 29 -5
60.100000 16 43 0 28 -5
60.200000 16 43 0 27 -5
60.300000 16 43 0 27 -5
60.400000 18 44 0 26 -5
60.500000 20 44 0 25 -5
60.600000 21 44 0 25 -5
60.700000 21 44 0 24 -5
60.800000 21 44 0 24 -5
60.900000 21 44 0 23 -5
61.000000 23 44 0 22 -5
61.100000 22 45 0 21 -5
61.200000 21 46 0 20 -5
61.300000 20 47 0 19 -5
61.400000 19 48 0 18 -5
61.500000 18 49 0 17 -5
61.600000 16 51 0 16 -5
61.700000 15 52 0 15 -5
61.800000 14 53 0 15 -5
61.900000 14 54 0 14 -5
62.000000 14 54 0 13 -5
62.100000 13 55 0 12 -5
62.200000 12 56 0 11 -5
62.300000 11 57 0 10 -5
62.400000 10 58 0 9 -5
62.500000 40 59 0 8 -5
62.600000 38 61 0 7 -5
62.700000 37 62 0 7 -5
62.800000 36 63 0 6 -5
62.900000 35 64 0 5 -5
63.000000 34 65 0 4 -5
63.100000 32 67 0 3 -5
63.200000 32 68 0 2 -5
63.300000 31 69 0 1 -5
63.400000 31 70 0 1 -5
63.500000 32 71 0 0 -5
63.600000 31 72 0 0 -5
63.700000 31 72 0 0 -5
63.800000 30 73 0 0 -5
63.900000 30 74 0 0 -5
64.000000 29 75 0 0 -5
64.100000 27 77 0 0 -5
64.200000 26 78 0 0 -5
64.300000 25 79 0 0 -5
64.400000 24 80 0 0 -5
64.500000 23 81 0 0 -5
64.600000 21 83 0 0 -5
64.700000 20 84 0 0 -5
64.800000 20 85 0 0 -5
64.900000 20 86 0 0 -5
65.000000 19 87 0 0 -5
65.100000 17 89 0 0 -5
65.200000 17 90 0 0 -5
65.300000 17 91 0 0 -5
65.400000 17 91 0 0 -5
65.500000 17 91 0 0 -5
65.600000 17 93 0 0 -5
65.700000 17 93 0 0 -5
65.800000 17 93 0 0 -5
65.900000 16 94 0 0 -5
66.000000 15 95 0 0 -5
66.100000 14 97 0 0 -5
66.200000 13 98 0 0 -5
66.300000 12 99 0 0 -5
66.400000 11 100 0 0 -5
66.500000 11 100 20 0 -5
66.600000 10 94 20 4 -5
66.700000 10 86 20 5 -5
66.800000 10 78 20 8 -5
66.900000 9 71 20 13 -5
67.000000 8 64 20 14 -5
67.100000 7 58 20 14 -5
67.200000 6 51 20 16 -5
67.300000 5 44 20 18 -5
67.400000 5 37 20 22 -5
67.500000 4 31 0 23 0
67.600000 2 33 0 22 0
67.700000 1 34 0 21 0
67.800000 0 35 0 20 0
67.900000 0 36 0 19 0
68.000000 0 36 0 18 0
68.100000 0 36 0 17 0
68.200000 0 37 0 17 0
68.300000 0 38 0 18 0
68.400000 0 39 0 17 0
68.500000 0 40 0 16 0
68.600000 0 41 0 15 0
68.700000 0 42 0 14 0
68.800000 0 42 0 13 0
68.900000 0 42 0 12 0
69.000000 1 42 0 11 0
69.100000 1 42 0 10 0
69.200000 1 42 0 9 0
69.300000 1 42 0 8 0
69.400000 0 43 0 8 0
69.500000 0 44 0 7 0
69.600000 0 44 0 7 0
69.700000 0 44 0 7 0
69.800000 0 45 0 6 0
69.900000 0 45 0 6 0
70.000000 0 45 0 6 0
70.100000 0 46 0 5 0
70.200000 0 47 0 4 0
70.300000 27 47 0 3 0
70.400000 25 49 0 3 0
70.500000 26 50 0 2 0
70.600000 25 51 0 1 0
70.700000 24 52 0 0 0
70.800000 23 53 0 0 0
70.900000 21 55 0 0 0
71.000000 20 56 0 0 0
71.100000 20 57 0 0 0
71.200000 20 57 0 0 0
71.300000 20 57 0 0 0
71.400000 18 59 0 0 0
71.500000 17 60 0 0 0
71.600000 16 61 0 0 0
71.700000 16 62 0 0 0
71.800000 15 63 0 0 0
71.900000 17 63 0 0 0
72.000000 16 64 0 0 0
72.100000 15 65 0 0 0
72.200000 14 66 0 0 0
72.300000 14 67 0 0 0
72.400000 13 68 0 0 0
72.500000 13 68 0 0 0
72.600000 12 69 0 0 0
72.700000 12 70 0 0 0
72.800000 11 71 0 0 0
72.900000 9 73 0 0 0
73.000000 9 74 0 0 0
73.100000 9 74 0 0 0
73.200000 9 74 0 0 0
73.300000 8 75 0 0 0
73.400000 6 77 0 0 0
73.500000 5 78 0 0 0
73.600000 4 79 0 0 0
73.700000 3 80 0 0 0
73.800000 2 81 0 0 0
73.900000 0 83 0 0 0
74.000000 0 84 20 0 0
74.100000 0 77 20 0 0
74.200000 0 69 20 4 0
74.300000 0 61 20 3 0
74.400000 0 53 20 5 0
74.500000 1 45 20 5 0
74.600000 0 39 20 7 0
74.700000 0 31 20 10 0
74.800000 0 23 20 12 0
74.900000 1 15 20 18 0
75.000000 0 8 0 21 -5
75.100000 1 8 0 20 -5
75.200000 2 8 0 19 -5
75.300000 2 8 0 18 -5
75.400000 2 8 0 18 -5
75.500000 1 9 0 17 -5
75.600000 1 10 0 17 -5
75.700000 0 11 0 16 -5
75.800000 0 12 0 15 -5
75.900000 0 12 0 14 -5
76.000000 0 13 0 13 -5
76.100000 0 13 0 12 -5
76.200000 0 13 0 11 -5
76.300000 0 14 0 10 -5
76.400000 0 14 0 9 -5
76.500000 0 14 0 8 -5
76.600000 0 14 0 7 -5
76.700000 0 14 0 6 -5
76.800000 0 14 0 5 -5
76.900000 0 14 0 4 -5
77.000000 0 15 0 3 -5
77.100000 0 15 0 2 -5
77.200000 0 15 0 1 -5
77.300000 0 15 0 2 -5
77.400000 0 15 0 1 -5
77.500000 0 15 0 0 -5
77.600000 32 15 0 0 -5
77.700000 30 17 0 0 -5
77.800000 31 18 0 0 -5
77.900000 30 19 0 0 -5
78.000000 29 20 0 0 -5
78.100000 29 21 0 0 -5
78.200000 28 23 0 0 -5
78.300000 29 23 0 0 -5
78.400000 29 23 0 0 -5
78.500000 28 24 0 0 -5
78.600000 27 25 0 0 -5
78.700000 26 27 0 0 -5
78.800000 27 27 0 0 -5
78.900000 27 27 0 0 -5
79.000000 26 28 0 0 -5
79.100000 25 29 0 0 -5
79.200000 23 31 0 0 -5
79.300000 23 32 0 0 -5
79.400000 22 33 0 0 -5
79.500000 22 33 0 0 -5
79.600000 23 33 0 0 -5
79.700000 24 33 0 0 -5
79.800000 23 34 0 0 -5
79.900000 22 35 0 0 -5
80.000000 22 36 0 0 -5
80.100000 21 37 0 0 -5
80.200000 19 39 0 0 -5
80.300000 19 40 0 0 -5
80.400000 19 40 0 0 -5
80.500000 20 40 0 0 -5
80.600000 19 41 0 0 -5
80.700000 19 41 0 0 -5
80.800000 18 42 0 0 -5
80.900000 17 43 0 0 -5
81.000000 18 44 0 0 -5
81.100000 18 44 0 0 -5
81.200000 18 44 0 0 -5
81.300000 19 44 0 0 -5
81.400000 18 45 0 0 -5
81.500000 17 46 0 0 -5
81.600000 17 39 20 1 -5
81.700000 17 32 20 3 -5
81.800000 18 24 20 6 -5
81.900000 17 17 20 10 -5
82.000000 17 10 20 14 -5
82.100000 16 3 20 14 -5
82.200000 14 0 20 16 -5
82.300000 13 0 20 15 -5
82.400000 12 0 20 15 -5
82.500000 11 0 20 14 -5
82.600000 10 1 0 13 0
82.700000 8 3 0 12 0
82.800000 8 4 0 11 0
82.900000 8 5 0 10 0
83.000000 7 6 0 9 0
83.100000 6 7 0 9 0
83.200000 5 9 0 8 0
83.300000 4 10 0 8 0
83.400000 3 11 0 7 0
83.500000 2 12 0 7 0
83.600000 2 13 0 6 0
83.700000 1 15 0 5 0
83.800000 0 16 0 4 0
83.900000 0 17 0 3 0
84.000000 0 17 0 3 0
84.100000 0 18 0 3 0
84.200000 0 18 0 2 0
84.300000 0 18 0 1 0
84.400000 0 18 0 0 0
84.500000 0 18 0 0 0
84.600000 1 18 0 0 0
84.700000 35 18 0 0 0
84.800000 35 18 0 0 0
84.900000 34 19 0 0 0
85.000000 34 20 0 0 0
85.100000 33 21 0 0 0
85.200000 32 22 0 0 0
85.300000 33 23 0 0 0
85.400000 31 25 0 0 0
85.500000 31 26 0 0 0
85.600000 32 26 0 0 0
85.700000 32 26 0 0 0
85.800000 34 27 0 0 0
85.900000 32 29 0 0 0
86.000000 31 30 0 0 0
86.100000 30 31 0 0 0
86.200000 29 32 0 0 0
86.300000 29 33 0 0 0
86.400000 27 35 0 0 0
86.500000 26 36 0 0 0
86.600000 25 37 0 0 0
86.700000 24 38 0 0 0
86.800000 24 39 0 0 0
86.900000 23 41 0 0 0
87.000000 22 42 0 0 0
87.100000 21 43 0 0 0
87.200000 20 44 0 0 0
87.300000 19 45 0 0 0
87.400000 18 47 0 0 0
87.500000 18 47 0 0 0
87.600000 18 47 0 0 0
87.700000 17 48 0 0 0
87.800000 16 49 0 0 0
87.900000 14 51 0 0 0
88.000000 15 52 0 0 0
88.100000 15 52 0 0 0
88.200000 17 52 0 0 0
88.300000 17 52 0 0 0
88.400000 16 53 0 0 0
88.500000 15 54 0 0 0
88.600000 14 55 0 0 0
88.700000 15 56 0 0 0
88.800000 15 56 0 0 0
88.900000 14 57 0 0 0
89.000000 14 58 0 0 0
89.100000 14 51 20 2 0
89.200000 15 43 20 7 0
89.300000 15 35 20 8 0
89.400000 13 29 20 10 0
89.500000 13 22 20 10 0
89.600000 15 14 20 11 0
89.700000 15 6 20 14 0
89.800000 15 0 20 16 0
89.900000 16 0 20 15 0
90.000000 16 0 20 15 0
90.100000 15 1 0 16 -5
90.200000 14 2 0 15 -5
